HLUTVERK,GLJ_ID,DNR,LAGNINGARAR,EIGANDI,dagsetning,X,Y,TENGINR,GREIN
Götuljós,77835,30,2022,Reykjavíkurborg - eignasjóður,2014/11/20,357985.7008,407877.3218,30833,2
Götuljós,85730,502,2023,Reykjavíkurborg - eignasjóður,2023/04/19,359672.7,405661.7,251244,2
Götuljós,17956,500,1977,Reykjavíkurborg - eignasjóður,1994/01/26,361001.806,402848.618,16718,1
Götuljós,77795,500,2014,Reykjavíkurborg - eignasjóður,2014/11/17,360763.2286,402995.0818,16718,2
Götuljós,77794,500,2014,Reykjavíkurborg - eignasjóður,2014/11/17,360781.2187,402979.1819,16718,2
Götuljós,71816,422,2009,Menntasvið Reykjavíkur,2009/01/29,360010.106,408132.583,16744,1
Götuljós,13494,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,360018.783,408139.942,16744,3
Götuljós,13459,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,359823.555,408156.968,16744,1
Götuljós,13461,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,359872.473,408190.649,16744,1
Götuljós,13493,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,360053.76,408183.453,16744,3
Götuljós,13462,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,359890.542,408203.327,16744,1
Götuljós,83368,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,357013.4,408503,220874,
Götuljós,83369,1350,2022,Reykjavíkurborg - eignasjóður,2022/05/04,356999.7,408511.7,220875,
Götuljós,85709,1350,2023,Reykjavíkurborg - eignasjóður,2023/04/17,356980.7,408522.5,250604,
,85710,1350,2023,Reykjavíkurborg - eignasjóður,2023/04/17,356963.8,408532.6,250605,
Götuljós,85711,1350,2023,Reykjavíkurborg - eignasjóður,2023/04/17,356946.9,408541.7,250606,
Götuljós,85712,1350,2023,Reykjavíkurborg - eignasjóður,2023/04/17,356930.2,408551.6,250607,
Götuljós,77485,498,2014,Reykjavíkurborg,2014/08/27,360307.9775,404808.2611,80382,2
Götuljós,77481,498,2014,Reykjavíkurborg,2014/08/27,360324.7869,404808.2562,80382,2
Götuljós,77488,498,2014,Reykjavíkurborg,2014/08/27,360316.1166,404826.2512,80382,2
Götuljós,77486,498,2014,Reykjavíkurborg,2014/08/27,360300.92,404830.6484,80382,2
Götuljós,85856,270,2022,Reykjavíkurborg - eignasjóður,2023/01/11,358134.9,406397.6,240047,
Götuljós,85851,270,2022,Reykjavíkurborg - eignasjóður,2023/01/11,358098.6,406407.6,240048,
Götuljós,1303,30,1993,Reykjavíkurborg - eignasjóður,1995/12/13,357841.764,407999.57,30833,2
Götuljós,1304,30,1993,Reykjavíkurborg - eignasjóður,1995/12/13,357831.285,407989.606,30833,2
Götuljós,1298,30,1993,Reykjavíkurborg - eignasjóður,1995/12/13,357865.9175,407989.8509,30833,2
Götuljósahönk,85081,175,1999,Veitur,1999/07/15,355879.384,407945.975,30835,3
Götuljós,32958,175,1999,Reykjavíkurborg - eignasjóður,2000/01/28,355872.874,407751.037,30835,3
Upplýst skilti,35351,9,1999,Reykjavíkurborg - eignasjóður,2001/09/11,357895.442,407849.464,34109,5
Götuljós,29065,175,1996,Reykjavíkurborg - eignasjóður,1996/10/04,355844.18,407617.178,30835,1
Götuljós,85741,502,2023,Reykjavíkurborg - eignasjóður,2023/04/19,359698.1,405651.9,251245,2
Götuljós,85736,502,2023,Reykjavíkurborg - eignasjóður,2023/04/19,359725.6,405640.9,251246,2
Götuljós,66483,693,2005,Veitur,2005/11/09,356934.749,409268.442,11162,
Götuljós,66482,693,2005,Veitur,2005/11/09,356916.662,409332.381,11163,
Götuljós,32596,1478,1998,Faxaflóahafnir sf,1999/09/30,356383.029,409003.542,18658,
Götuljós,32601,1478,1998,Gatnamálastofa-rekstur/viðhald,1999/09/30,356369.925,408975.154,19514,
Götuljós,32600,1478,2023,Gatnamálastofa-rekstur/viðhald,1999/09/30,356346.753,408978.703,19516,
Götuljós,32595,1478,1998,Faxaflóahafnir sf,1999/09/30,356364.211,409009.266,19518,
Götuljós,80857,693,2019,Faxaflóahafnir,2019/12/17,356601.071,409160.183,168999,
Götuljós,71818,422,2009,Menntasvið Reykjavíkur,2009/01/29,359945.965,408152.409,16744,1
Götuljós,71811,422,2009,Menntasvið Reykjavíkur,2009/01/29,359967.936,408120.951,16744,1
Götuljós,71815,422,2009,Menntasvið Reykjavíkur,2009/01/29,359955.716,408138.448,16744,1
Götuljós,13488,422,2005,Reykjavíkurborg - eignasjóður,1996/02/09,359993.02,408240.619,16744,2
Götuljós,64424,422,2005,Reykjavíkurborg - eignasjóður,2005/03/04,359976.161,408195.822,16744,3
Götuljós,72801,422,2009,Menntasvið Reykjavíkur,2009/05/04,359930.252,408111.137,16744,1
Götuljós,68059,422,2007,Menntasvið Reykjavíkur,2007/02/07,359910.641,408139.237,16744,1
Götuljós,71817,422,2009,Menntasvið Reykjavíkur,2009/01/29,359918.443,408185.762,16744,1
Götuljós,22323,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364244.401,403732.663,30863,3
Götuljós,79598,498,2017,Reykjavíkurborg,2017/11/29,360318.9552,404841.6685,80382,2
Götuljós,79599,498,2017,Reykjavíkurborg,2017/11/29,360339.9923,404835.229,80382,2
Götuljós,79596,498,2017,Reykjavíkurborg,2017/11/29,360361.0284,404828.7886,80382,2
Götuljós,79600,498,2017,Reykjavíkurborg,2017/11/29,360382.6327,404828.3842,80382,2
Götuljós,79597,498,2017,Reykjavíkurborg,2017/11/29,360401.7485,404822.5044,80382,2
Götuljós,85821,622,2022,Reykjavíkurborg - eignasjóður,2022/11/30,361657.1,405457.7,235622,
Götuljós,85802,622,2022,Reykjavíkurborg - eignasjóður,2022/11/30,361658.4,405485.8,235623,
Götuljós,85812,622,2022,Reykjavíkurborg - eignasjóður,2022/11/30,361652.7,405513.4,235625,
Götuljós,85793,622,2022,Reykjavíkurborg - eignasjóður,2022/11/30,361649.9,405541.4,235626,
Götuljós,29075,175,1996,Reykjavíkurborg - eignasjóður,1996/10/04,355834.593,407754.048,30835,1
Götuljós,32957,175,1999,Reykjavíkurborg - eignasjóður,2000/01/28,355866.437,407725.069,30835,3
Götuljós,32965,175,1999,Reykjavíkurborg - eignasjóður,2000/01/28,355762.35,407854.339,30835,3
Götuljós,77845,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,357927.5774,407908.2304,30833,2
Götuljós,77833,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,357902.9261,407921.2029,30833,2
Götuljós,77855,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,357887.0481,407929.3413,30833,2
Götuljós,77846,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,358073.0199,407833.1599,30833,2
Götuljós,77849,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,358084.7056,407837.5053,30833,2
Götuljós,77850,30,2014,Reykjavíkurborg - eignasjóður,2014/11/20,358049.4286,407845.8473,30833,2
Götuljós,18138,500,1982,Menntasvið Reykjavíkur,1994/01/26,361108.852,402849.879,16718,1
Götuljós,17948,500,2007,Reykjavíkurborg - eignasjóður,1994/01/26,361044.823,402831.169,16718,1
Götuljós,18945,508,1980,Gatnamálastofa-rekstur/viðhald,1994/03/25,361864.796,402840.487,3506,
Götuljós,17946,500,2007,Reykjavíkurborg - eignasjóður,1994/01/26,360991.82,402858.919,16718,1
Götuljós,17996,500,1978,Reykjavíkurborg - eignasjóður,1994/01/26,361108.352,402614.476,16718,2
Götuljós,22327,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364323.561,403631.093,30863,2
Götuljós,22326,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364299.687,403619.837,30863,2
Götuljós,22346,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364293.487,403594.46,30863,2
Götuljós,22347,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364270.155,403603.131,30863,2
Götuljós,22350,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364313.95,403594.586,30863,2
Götuljós,22351,608,1984,Reykjavíkurborg - eignasjóður,1994/01/17,364338.28,403605.575,30863,2
Götuljós,22343,608,1986,Reykjavíkurborg - eignasjóður,1994/01/17,364239.428,403593.626,30863,2
Götuljós,6826,608,1991,Reykjavíkurborg - eignasjóður,1994/01/17,364218.38,403784.005,30863,1
Götuljós,17838,498,1986,Reykjavíkurborg - eignasjóður,1994/07/13,360165.3,405030.539,80382,2
Götuljós,85791,23,2023,Reykjavíkurborg - eignasjóður,2023/05/02,361700.5,405248.9,252834,
Götuljós,85818,,2023,Reykjavíkurborg - eignasjóður,2023/05/03,361691.6,405201,253153,
Gönguljós,85792,,2023,Reykjavíkurborg - eignasjóður,2023/05/03,361689.2,405256.6,253154,
