Lóð,Heimtaugarskápur,Heimtaugarskápur XID,Auðkenni ljósastaurs,Ljósastaur XID,Gata,Staðsetning,Tegund viðfangs,Undirtegund,X (lengdargráða),Y (Breidd),GPS-hæð,X,Y,Dags. uppsett,Eigandi 2,Eigandi Umsjón-starfsmaður,Kennitala eiganda,Framleiðandi,Birgir,Efni staurs,Litur staurs,Hæð staurs [m],Hefur topp/arm,Tegund topps/arms,Framleiðandi topps/arms,Söluaðili topps/arms,Tengill,Ljósleiðarapípa,Dags. burðarþolsprófunar,Framkvæmdaraðili burðarþolsprófunar,Tegund undirstöðu,Staða,Ástandseinkunn
,,,,29917,FROSTASKJÓL,,,,,,,355444.3,408403.6,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29918,BREIÐAVÍK,,,,,,,364248.1,408349.7,,,,,,,J,,8,,,,,,,,,,,
,,,,29919,ÁLFABORGIR,,,,,,,364225.3,408400.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,29920,ÁLFABORGIR,,,,,,,364136,408484.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,29921,BREIÐAVÍK,,,,,,,363881.4,408396.8,,,,,,,J,,8,,,,,,,,,,,
,,,,29922,BREIÐAVÍK,,,,,,,363989.2,408365.3,,,,,,,J,,8,,,,,,,,,,,
,,,,29923,MOSAVEGUR,,,,,,,364035.3,408339.1,,,,,,,J,,8,,,,,,,,,,,
,,,,29924,MOSAVEGUR,,,,,,,364084.6,408349,,,,,,,J,,8,,,,,,,,,,,
,,,,29927,ÆSUBORGIR,,,,,,,364259.2,408810.2,,,,,,,J,,5,,,,,,,,,,,
,,,,29928,BÚSTAÐAVEGUR,,,,,,,360895.8,405096.5,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29929,BÚSTAÐAVEGUR,,,,,,,360926.9,405096.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29930,BÚSTAÐAVEGUR,,,,,,,360957.8,405097,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29931,BÚSTAÐAVEGUR,,,,,,,360991.8,405097.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29932,BÚSTAÐAVEGUR,,,,,,,360963.2,405080.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29933,BÚSTAÐAVEGUR,,,,,,,360992.1,405079.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29934,BÚSTAÐAVEGUR,,,,,,,361023.3,405081.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29935,BÚSTAÐAVEGUR,,,,,,,361051.1,405075.8,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29936,BÚSTAÐAVEGUR,,,,,,,361022.8,405095.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29937,BÚSTAÐAVEGUR,,,,,,,361053.8,405096.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29938,BÚSTAÐAVEGUR,,,,,,,361083.8,405096.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29939,BÚSTAÐAVEGUR,,,,,,,361113.8,405097.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29940,BÚSTAÐAVEGUR,,,,,,,361143.8,405097.5,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29946,BÚSTAÐAVEGUR,,,,,,,361305.3,405022.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29947,STARENGI,,,,,,,365092.5,408036.1,,,,,,,J,,5,,,,,,,,,,,
,,,,29948,STARENGI,,,,,,,365102.6,408121.3,,,,,,,J,,5,,,,,,,,,,,
,,,,29949,STARENGI,,,,,,,365112.6,408205.2,,,,,,,J,,5,,,,,,,,,,,
,,,,29950,STARENGI,,,,,,,364980.8,408019.5,,,,,,,J,,5,,,,,,,,,,,
,,,,29951,STARENGI,,,,,,,365050.7,408031,,,,,,,J,,5,,,,,,,,,,,
,,,,29952,STARENGI,,,,,,,365097.4,408090.4,,,,,,,J,,5,,,,,,,,,,,
,,,,29953,STARENGI,,,,,,,365029.4,408094.3,,,,,,,J,,5,,,,,,,,,,,
,,,,29954,STARENGI,,,,,,,364970.1,408084.1,,,,,,,J,,5,,,,,,,,,,,
,,,,29955,STARENGI,,,,,,,364982.6,408150.5,,,,,,,J,,5,,,,,,,,,,,
,,,,29956,STARENGI,,,,,,,365044.6,408157.1,,,,,,,J,,5,,,,,,,,,,,
,,,,29957,STARENGI,,,,,,,365104.5,408153,,,,,,,J,,5,,,,,,,,,,,
,,,,29958,STARENGI,,,,,,,365073,408220,,,,,,,J,,5,,,,,,,,,,,
,,,,29959,STARENGI,,,,,,,364979.8,408213.5,,,,,,,J,,5,,,,,,,,,,,
,,,,29965,GRANDAVEGUR,,,,,,,355905,408558,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29966,GRANDAVEGUR,,,,,,,355886.9,408579.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29967,GRANDAVEGUR,,,,,,,355870.9,408604.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29971,GRANDAVEGUR,,,,,,,355794.9,408690.9,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29973,BREIÐAVÍK,,,,,,,364992.7,408633.4,,,,,,,J,,5,,,,,,,,,,,
,,,,29974,BREIÐAVÍK,,,,,,,365078.9,408609.6,,,,,,,J,,5,,,,,,,,,,,
,,,,29975,BREIÐAVÍK,,,,,,,365139.3,408536.6,,,,,,,J,,5,,,,,,,,,,,
,,,,29976,SELJASKÓGAR,,,,,,,361513.5,402789.9,,,,,,,J,,5,,,,,,,,,,,
,,,,29978,BOGAHLÍÐ,,,,,,,358546.8,406609.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29979,BOGAHLÍÐ,,,,,,,358541.7,406573.6,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29980,BOGAHLÍÐ,,,,,,,358536.7,406545,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29981,BOGAHLÍÐ,,,,,,,358530.9,406512.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29982,BOGAHLÍÐ,,,,,,,358526.4,406479.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29983,BOGAHLÍÐ,,,,,,,358521.6,406449.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29984,BOGAHLÍÐ,,,,,,,358516.9,406419.5,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,29985,BÚSTAÐAVEGUR,,,,,,,360080.3,405322.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29986,BÚSTAÐAVEGUR,,,,,,,360113.8,405312.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29987,BÚSTAÐAVEGUR,,,,,,,360147.3,405302,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29988,BÚSTAÐAVEGUR,,,,,,,360180.7,405291.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29989,BÚSTAÐAVEGUR,,,,,,,360209.6,405284.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29990,BÚSTAÐAVEGUR,,,,,,,360256.5,405272.8,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29991,BÚSTAÐAVEGUR,,,,,,,360283.9,405262.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29992,BÚSTAÐAVEGUR,,,,,,,360311.7,405252,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29993,BÚSTAÐAVEGUR,,,,,,,360341.1,405245.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29994,BÚSTAÐAVEGUR,,,,,,,360372.1,405241.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29995,BÚSTAÐAVEGUR,,,,,,,360389.7,405230.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29996,BÚSTAÐAVEGUR,,,,,,,360423.5,405220.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29997,BÚSTAÐAVEGUR,,,,,,,360455.5,405212.5,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29998,BÚSTAÐAVEGUR,,,,,,,360487.5,405200.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,29999,BÚSTAÐAVEGUR,,,,,,,360518.9,405190.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30000,BÚSTAÐAVEGUR,,,,,,,360550.9,405183.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30001,BÚSTAÐAVEGUR,,,,,,,360583.2,405171.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30002,BÚSTAÐAVEGUR,,,,,,,360614.6,405161.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30003,BÚSTAÐAVEGUR,,,,,,,360646.1,405152.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30004,VÍÐIMELUR,,,,,,,356034.5,408301.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30005,VÍÐIMELUR,,,,,,,356054.5,408274.2,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30006,VÍÐIMELUR,,,,,,,356075.4,408246,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30007,VÍÐIMELUR,,,,,,,356095.9,408218.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30008,VÍÐIMELUR,,,,,,,356116.6,408190.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30009,VÍÐIMELUR,,,,,,,356136,408164.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30010,VÍÐIMELUR,,,,,,,356152.3,408138.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30011,VÍÐIMELUR,,,,,,,356174.2,408109.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30012,VÍÐIMELUR,,,,,,,356194.8,408083.1,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30013,VÍÐIMELUR,,,,,,,356214.3,408056,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30014,VÍÐIMELUR,,,,,,,356235,408027.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30015,VÍÐIMELUR,,,,,,,356255.1,407998.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30019,SKEGGJAGATA,,,,,,,358047.6,407354.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30020,SKEGGJAGATA,,,,,,,358025.7,407366.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30021,SKEGGJAGATA,,,,,,,358004.6,407377.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30022,SKEGGJAGATA,,,,,,,357979.8,407390.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30023,SKEGGJAGATA,,,,,,,357952.4,407405,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30024,SKEGGJAGATA,,,,,,,357925,407419.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30025,VÍFILSGATA,,,,,,,358078.1,407453.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30026,VÍFILSGATA,,,,,,,358051.5,407467.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30030,BRAUTARHOLT,,,,,,,358776.6,407438.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30031,BRAUTARHOLT,,,,,,,358770.7,407417.4,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30032,LAUGARNESVEGUR,,,,,,,359839.2,408491.3,,,,,,,J,,5,,,,,,,,,,,
,,,,30033,LAUGARNESVEGUR,,,,,,,359836.6,408457.8,,,,,,,J,,5,,,,,,,,,,,
,,,,30034,LAUGARNESVEGUR,,,,,,,359850.9,408468.7,,,,,,,J,,5,,,,,,,,,,,
,,,,30035,LAUGARNESVEGUR,,,,,,,359875.4,408466.9,,,,,,,J,,5,,,,,,,,,,,
,,,,30036,MALARHÖFÐI,,,,,,,361874.1,405617.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30037,MALARHÖFÐI,,,,,,,361909.2,405617,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30040,DEPLUHÓLAR,,,,,,,362545.7,403923.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30041,DEPLUHÓLAR,,,,,,,362580.5,404003.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30042,KRINGLAN,,,,,,,358966.7,406275.9,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30043,BÚSTAÐAVEGUR,,,,,,,359311.1,405591.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30044,BÚSTAÐAVEGUR,,,,,,,359337.7,405580.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30045,BÚSTAÐAVEGUR,,,,,,,359365.3,405568.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30046,BÚSTAÐAVEGUR,,,,,,,359394.8,405554.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30047,BÚSTAÐAVEGUR,,,,,,,359422.7,405541.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30048,BÚSTAÐAVEGUR,,,,,,,359452.6,405528.8,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30049,BÚSTAÐAVEGUR,,,,,,,359482.5,405516.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30050,BÚSTAÐAVEGUR,,,,,,,359512.5,405503.7,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30051,BÚSTAÐAVEGUR,,,,,,,359541.7,405495.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30052,BÚSTAÐAVEGUR,,,,,,,359574.2,405482.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30053,BÚSTAÐAVEGUR,,,,,,,359604.5,405469.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30054,BÚSTAÐAVEGUR,,,,,,,359632.8,405459.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30055,BÚSTAÐAVEGUR,,,,,,,359662.6,405450.2,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30056,BÚSTAÐAVEGUR,,,,,,,359687.3,405443.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30057,BÚSTAÐAVEGUR,,,,,,,359759.3,405422,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30058,BÚSTAÐAVEGUR,,,,,,,359784.5,405412.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30059,FRÍKIRKJUVEGUR,,,,,,,356953.9,407932.9,,,,,,,JARÐLJÓS,,,,,,,,,,,,,
,,,,30060,FRÍKIRKJUVEGUR,,,,,,,356956.2,407942,,,,,,,JARÐLJÓS,,,,,,,,,,,,,
,,,,30061,DYNGJUVEGUR,,,,,,,360543.8,407637.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30062,DYNGJUVEGUR,,,,,,,360549.8,407615.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30063,DYNGJUVEGUR,,,,,,,360557.9,407593.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30064,DYNGJUVEGUR,,,,,,,360566.9,407571.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30065,DYNGJUVEGUR,,,,,,,360589.7,407529.7,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30066,DYNGJUVEGUR,,,,,,,360607.2,407510.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30067,DYNGJUVEGUR,,,,,,,360636.2,407496.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30068,DYNGJUVEGUR,,,,,,,360665.4,407484,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30070,HÁALEITISBRAUT,,,,,,,359183.7,405457.8,,,,,,,SKILTI,,,,,,,,,,,,,
,,,,30071,HÁALEITISBRAUT,,,,,,,359235.1,405535.5,,,,,,,SKILTI,,,,,,,,,,,,,
,,,,30113,SEILUGRANDI,,,,,,,355173.6,408551.1,,,,,,,J,,5,,,,,,,,,,,
,,,,30123,BORGARVEGUR,,,,,,,364370.3,408166.2,,,,,,,J,,10,,,,,,,,,,,
,,,,30124,BORGARVEGUR,,,,,,,364367.3,408187.9,,,,,,,J,,10,,,,,,,,,,,
,,,,30125,SPÖNGIN,,,,,,,364365.2,408217.9,,,,,,,J,,8,,,,,,,,,,,
,,,,30126,SPÖNGIN,,,,,,,364371.7,408232.3,,,,,,,J,,8,,,,,,,,,,,
,,,,30128,SPÖNGIN,,,,,,,364347.2,408223,,,,,,,J,,8,,,,,,,,,,,
,,,,30129,SPÖNGIN,,,,,,,364347.6,408240.1,,,,,,,J,,8,,,,,,,,,,,
,,,,30130,SPÖNGIN,,,,,,,364316.7,408249,,,,,,,J,,8,,,,,,,,,,,
,,,,30131,SPÖNGIN,,,,,,,364285.8,408257.9,,,,,,,J,,8,,,,,,,,,,,
,,,,30132,SPÖNGIN,,,,,,,364255.1,408266.7,,,,,,,J,,8,,,,,,,,,,,
,,,,30133,SPÖNGIN,,,,,,,364224.3,408275.5,,,,,,,J,,8,,,,,,,,,,,
,,,,30134,SPÖNGIN,,,,,,,364218.7,408296,,,,,,,J,,8,,,,,,,,,,,
,,,,30135,SPÖNGIN,,,,,,,364229.1,408332.6,,,,,,,J,,8,,,,,,,,,,,
,,,,30136,BORGARVEGUR,,,,,,,364350.9,408155.7,,,,,,,J,,10,,,,,,,,,,,
,,,,30137,BORGARVEGUR,,,,,,,364329,408164.6,,,,,,,J,,10,,,,,,,,,,,
,,,,30138,BORGARVEGUR,,,,,,,364314.8,408186.2,,,,,,,J,,10,,,,,,,,,,,
,,,,30139,BORGARVEGUR,,,,,,,364320.4,408201.8,,,,,,,J,,10,,,,,,,,,,,
,,,,30140,BORGARVEGUR,,,,,,,364340,408202.9,,,,,,,J,,10,,,,,,,,,,,
,,,,30143,SPÖNGIN,,,,,,,364321.1,408301.7,,,,,,,J,,8,,,,,,,,,,,
,,,,30144,SPÖNGIN,,,,,,,364312.4,408271.4,,,,,,,J,,8,,,,,,,,,,,
,,,,30154,STRANDVEGUR,,,,,,,364100.3,408866.7,,,,,,,J,,10,,,,,,,,,,,
,,,,30155,STRANDVEGUR,,,,,,,364138.1,408870.6,,,,,,,J,,10,,,,,,,,,,,
,,,,30156,STRANDVEGUR,,,,,,,364213.9,408877.8,,,,,,,J,,10,,,,,,,,,,,
,,,,30157,STRANDVEGUR,,,,,,,364238,408864.7,,,,,,,J,,10,,,,,,,,,,,
,,,,30158,STRANDVEGUR,,,,,,,364288,408868,,,,,,,J,,10,,,,,,,,,,,
,,,,30160,STRANDVEGUR,,,,,,,364313.5,408886.6,,,,,,,J,,10,,,,,,,,,,,
,,,,30161,STRANDVEGUR,,,,,,,364402.2,408890.2,,,,,,,J,,10,,,,,,,,,,,
,,,,30162,STRANDVEGUR,,,,,,,364476.2,408889.4,,,,,,,J,,10,,,,,,,,,,,
,,,,30163,STRANDVEGUR,,,,,,,364550.1,408887,,,,,,,J,,10,,,,,,,,,,,
,,,,30164,STRANDVEGUR,,,,,,,365067.2,408771.4,,,,,,,J,,10,,,,,,,,,,,
,,,,30165,STRANDVEGUR,,,,,,,364618,408859.7,,,,,,,J,,10,,,,,,,,,,,
,,,,30166,STRANDVEGUR,,,,,,,364666.1,408846.2,,,,,,,J,,10,,,,,,,,,,,
,,,,30167,STRANDVEGUR,,,,,,,364593.1,408861.8,,,,,,,J,,10,,,,,,,,,,,
,,,,30168,STRANDVEGUR,,,,,,,364569.3,408870.4,,,,,,,J,,10,,,,,,,,,,,
,,,,30169,VÍKURVEGUR,,,,,,,365008.9,407723,,,,,,,J,,10,,,,,,,,,,,
,,,,30170,VÍKURVEGUR,,,,,,,365056,407841,,,,,,,J,,10,,,,,,,,,,,
,,,,30171,VÍKURVEGUR,,,,,,,365084.4,407920.6,,,,,,,J,,10,,,,,,,,,,,
,,,,30173,VÍKURVEGUR,,,,,,,365124.8,408086.1,,,,,,,J,,10,,,,,,,,,,,
,,,,30174,BERJARIMI,,,,,,,363813.2,407361.2,,,,,,,J,,4,,,,,,,,,,,
,,,,30175,BERJARIMI,,,,,,,363829.5,407381.5,,,,,,,J,,4,,,,,,,,,,,
,,,,30176,BERJARIMI,,,,,,,363839,407411.9,,,,,,,J,,4,,,,,,,,,,,
,,,,30177,BERJARIMI,,,,,,,363801.9,407374.1,,,,,,,J,,5,,,,,,,,,,,
,,,,30178,BERJARIMI,,,,,,,363806,407402.6,,,,,,,J,,5,,,,,,,,,,,
,,,,30179,SÆBRAUT,,,,,,,357811.2,408250,,,,,,,JARÐLJÓS,,,,,,,,,,,,,
,,,,30195,MÁNATÚN,,,,,,,359127,407985.3,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30196,MÁNATÚN,,,,,,,359130.7,407947.5,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30197,MÁNATÚN,,,,,,,359145.3,407911.9,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30198,MÁNATÚN,,,,,,,359153.6,407873.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30199,MÁNATÚN,,,,,,,359164.1,407855.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30200,MÁNATÚN,,,,,,,359192.8,407841.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30209,EIRÍKSGATA,,,,,,,357594.8,407435.4,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30210,EIRÍKSGATA,,,,,,,357610.1,407407,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30211,EIRÍKSGATA,,,,,,,357626.4,407376.7,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30212,EIRÍKSGATA,,,,,,,357642.6,407346.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30213,EIRÍKSGATA,,,,,,,357658.8,407316.9,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30214,EIRÍKSGATA,,,,,,,357675.2,407287.1,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30215,EIRÍKSGATA,,,,,,,357692.3,407256,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30218,HESTHÁLS,,,,,,,364133.6,405317.2,,,,,,,J,,8,,,,,,,,,,,
,,,,30219,HESTHÁLS,,,,,,,364173.6,405316.7,,,,,,,J,,8,,,,,,,,,,,
,,,,30220,HESTHÁLS,,,,,,,364213.6,405316.2,,,,,,,J,,8,,,,,,,,,,,
,,,,30221,HESTHÁLS,,,,,,,364241.1,405300.6,,,,,,,J,,8,,,,,,,,,,,
,,,,30277,AUSTURSTRÆTI,,,,,,,357030.9,408297.6,,,,,,,J,,4,,,,,,,,,,,
,,,,30278,AUSTURSTRÆTI,,,,,,,357039.1,408294.1,,,,,,,J,,4,,,,,,,,,,,
,,,,30279,AUSTURSTRÆTI,,,,,,,357047.6,408290.5,,,,,,,J,,4,,,,,,,,,,,
,,,,30280,AUSTURSTRÆTI,,,,,,,357055.9,408286.9,,,,,,,J,,4,,,,,,,,,,,
,,,,30281,AUSTURSTRÆTI,,,,,,,357064.4,408283.3,,,,,,,J,,4,,,,,,,,,,,
,,,,30282,AUSTURSTRÆTI,,,,,,,357072.7,408279.7,,,,,,,J,,4,,,,,,,,,,,
,,,,30283,AUSTURSTRÆTI,,,,,,,357081.2,408276.1,,,,,,,J,,4,,,,,,,,,,,
,,,,30284,AUSTURSTRÆTI,,,,,,,357089.5,408272.6,,,,,,,J,,4,,,,,,,,,,,
,,,,30285,AUSTURSTRÆTI,,,,,,,357097.2,408262.3,,,,,,,J,,4,,,,,,,,,,,
,,,,30286,AUSTURSTRÆTI,,,,,,,357105.4,408258.8,,,,,,,J,,4,,,,,,,,,,,
,,,,30287,REYKJANESBRAUT/UM REYKJAVÍK,,,,,,,361338.4,405208.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,30288,REYKJANESBRAUT/UM REYKJAVÍK,,,,,,,361333.9,405248.7,,,,,,,J,,12,JÁ,,,,,,,,,,
,,,,30290,MÍMISVEGUR,,,,,,,357491.6,407551.8,,,,,,,J,,5,,,,,,,,,,,
,,,,30291,RÓSARIMI,,,,,,,364065.6,407745.4,,,,,,,J,,5,,,,,,,,,,,
,,,,30292,RÓSARIMI,,,,,,,364093,407770,,,,,,,J,,5,,,,,,,,,,,
,,,,30293,RÓSARIMI,,,,,,,364080,407728.5,,,,,,,J,,5,,,,,,,,,,,
,,,,30294,RÓSARIMI,,,,,,,364108.3,407753.4,,,,,,,J,,5,,,,,,,,,,,
,,,,30300,FISKISLÓÐ,,,,,,,356619.6,409082.5,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30301,FISKISLÓÐ,,,,,,,356633.3,409060.4,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30302,LANGAHLÍÐ,,,,,,,358432.4,407147.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30303,LANGAHLÍÐ,,,,,,,358445.6,407179.8,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30304,LANGAHLÍÐ,,,,,,,358457.8,407210.1,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30305,NÓATÚN,,,,,,,358468.1,407232.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30306,LANGAHLÍÐ,,,,,,,358452.1,407139.6,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30307,LANGAHLÍÐ,,,,,,,358464.5,407170.9,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30308,LANGAHLÍÐ,,,,,,,358475.8,407200.3,,,,,,,J,,10,JÁ,,,,,,,,,,
,,,,30310,STÓRHOLT,,,,,,,358481.8,407270.5,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30312,LAUFÁSVEGUR,,,,,,,357119.3,407533.6,,,,,,,J,,4,,,,,,,,,,,
,,,,30313,LAUFÁSVEGUR,,,,,,,357131.1,407543.7,,,,,,,J,,4,,,,,,,,,,,
,,,,30314,LAUFÁSVEGUR,,,,,,,357117.6,407549.3,,,,,,,J,,4,,,,,,,,,,,
,,,,30319,REKAGRANDI,,,,,,,355267.3,408521.1,,,,,,,J,,5,,,,,,,,,,,
,,,,30320,SEILUGRANDI,,,,,,,355228.8,408523.4,,,,,,,J,,5,,,,,,,,,,,
,,,,30321,SEILUGRANDI,,,,,,,355199.2,408527.4,,,,,,,J,,5,,,,,,,,,,,
,,,,30334,HÆÐARGARÐUR,,,,,,,360075.6,405533.6,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30335,HÆÐARGARÐUR,,,,,,,360079.6,405564,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30336,HÆÐARGARÐUR,,,,,,,360101,405566.8,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30337,HÆÐARGARÐUR,,,,,,,360144.8,405561.3,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30343,ÁRSKÓGAR,,,,,,,361371.4,403454.2,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30344,ÁRSKÓGAR,,,,,,,361402.8,403438.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30345,ÁRSKÓGAR,,,,,,,361433.2,403420.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30346,ÁRSKÓGAR,,,,,,,361439.1,403388,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30347,ÁRSKÓGAR,,,,,,,361411.1,403370.8,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30348,ÁRSKÓGAR,,,,,,,361382.9,403349.3,,,,,,,J,,8,JÁ,,,,,,,,,,
,,,,30349,DALSEL,,,,,,,361839.6,402794,,,,,,,J,,6.3,,,,,,,,,,,
,,,,30350,DALSEL,,,,,,,361834.3,402769.2,,,,,,,J,,6.3,,,,,,,,,,,
